idx,label,majors,minors,area,perimeter,circularity,AR,roundness,solidity,nucl_std_in,nucl_std_out,nucl_mean_in,nucl_mean_out
1366.0,0,6.728012849849037,6.536485399595592,34.539893096453575,21.224073202774093,0.9635480644075972,1.0293012893848572,0.971532835247521,0.9954337899543378,153.60215424745795,226.2927910770776,1745.223241590214,1593.4956140350878
1367.0,0,12.536110387156956,7.005412752938589,68.97415960851434,31.747622454881057,0.8599513204618608,1.7894891891842324,0.5588186875025863,0.9916476841306,949.611600356819,1281.3920667841728,3745.598774885145,2775.5524691358023
1368.0,0,8.666935610258063,6.874189675625014,46.792576886021216,24.980139794184065,0.9423171553712932,1.260793783591671,0.7931511187747626,0.9899441340782122,252.92361308213864,298.10483589476235,2037.0338600451464,1590.3576923076923
1369.0,0,9.866350966517894,7.183521734296617,55.66520997501846,27.38903300811748,0.93248169850712,1.3734699123150866,0.7280829314378101,0.9943396226415094,334.55289016201203,555.3717137360512,2192.867172675522,1795.5416666666667
1370.0,0,10.572284181818578,5.85156937509728,48.58822882069923,27.50847268219536,0.8068781880306699,1.8067433715835963,0.553482036092103,0.989247311827957,540.344588218703,1224.6355982217958,2534.9304347826087,2481.333333333333
1371.0,0,11.593006445919505,7.111279562730062,64.74909623280136,30.10688950893501,0.8976598432475626,1.6302279137889608,0.6134111626611823,1.0024529844644317,367.8888469677372,508.6847085674059,3238.36867862969,2908.207006369427
1372.0,0,8.249195407481054,5.135495080189254,33.272374083739685,21.579580008122345,0.8978580447155934,1.6063096699874655,0.6225449666923835,1.0096153846153846,1225.121853201382,2607.898159944124,3932.536507936508,3326.5991379310344
1373.0,0,13.229021668162105,6.719811438979943,69.81917228365693,33.27786256985028,0.7922709137221438,1.9686596548563644,0.5079598180077303,0.9706314243759178,139.3635636543235,427.8821615873836,1260.0408472012102,1091.6831395348838
1374.0,0,6.5445017810139,5.363487491799752,27.56853852652717,19.267652397006856,0.933181246159424,1.2201952164556742,0.8195409935343952,1.0038461538461538,376.2647414307816,691.600833054501,2487.9233716475096,2154.663461538461
1375.0,0,8.907867458563707,5.918282280370432,41.40562108198717,24.93760132970449,0.8366808173789253,1.505144066566246,0.6643882284845636,0.9987261146496816,336.2218345451362,390.496074404512,3400.8545918367345,2964.7653846153844
1376.0,0,10.134655776764582,7.112776170401991,56.61584923455388,27.58975589081148,0.9346568091540614,1.4248523409097809,0.7018271095806959,1.0056285178236395,384.8224905360213,783.9856097475514,2404.2033582089557,2047.119047619048
1377.0,0,8.275670850449774,6.077874778832681,39.50434256291633,22.87972657052245,0.9483159225889676,1.361606013876976,0.734426838460154,0.9894179894179894,309.43250931520834,603.0271306158913,2820.954545454545,2511.487804878049
1378.0,0,11.762911365198878,7.408726050180568,68.44602668655021,31.37245010783324,0.8738989784553081,1.5877103952186475,0.629837785915792,0.991583779648049,197.57806700538725,378.9023062353336,2008.807098765432,1895.846875
1379.0,0,10.432201481783988,8.482683875889203,69.50229253047846,30.40441557442849,0.944790840301278,1.2298232062420722,0.8131250044107277,0.9857677902621724,982.44083460884,1622.0691875650934,3335.4148936170213,2524.0350318471337
1380.0,0,11.566974647680334,8.289972715650434,75.31175467208381,32.0738134159942,0.9199652720631194,1.395297070862891,0.7166932554237873,1.0049330514446793,406.42351468608064,629.3011736800307,2764.0504908835906,2391.731927710844
1381.0,0,8.735556293089642,7.882477673149076,54.0808112091261,27.314331879157635,0.9109025073444728,1.1082246795124455,0.9023440990683782,0.9817833173537872,328.5714125249932,155.00296216523736,1786.0703125,1358.5211267605634
1382.0,0,9.135335066558802,5.859248884826545,42.03938058834411,24.153876571199685,0.9055084077311596,1.5591307428868917,0.641383029975021,0.9912826899128268,680.0509486369737,1207.4168502909351,3877.625628140704,3580.0697674418607
1383.0,0,12.68096716536565,7.69958996293877,76.6849002691905,33.938699077145095,0.8366221120762036,1.6469665561938047,0.6071768708594992,0.9771197846567968,316.8741010694384,607.6354181929971,2545.117079889807,1971.6408045977007
1384.0,0,12.241291034831782,6.547905325474068,62.953444298123344,30.34500258503733,0.8591223207149054,1.8694972554364957,0.5349031655927824,1.0093141405588484,178.2946564579533,348.0444912775821,1640.8204697986578,1497.2038216560509
1385.0,0,8.603761837418476,7.53428446080028,50.91201367734136,25.875047422341886,0.9555817125129044,1.141948101665463,0.8756965386969511,1.007314524555904,281.65733613806015,367.4391653746891,2203.060165975104,1892.8566176470588
1386.0,0,11.075687751633383,8.256986303988496,71.82607738712059,32.273205358798734,0.8665783010958774,1.341371699536831,0.7455055152462923,0.963172804532578,541.0262432257442,628.5921562706758,3415.9823529411765,2384.0744047619046
1387.0,0,10.925092890295804,8.284633125940372,71.08669129637082,30.76365195353497,0.9438921756884238,1.318717766280775,0.7583123740118662,0.9955621301775148,110.0514879049534,196.4156688221584,1544.8707280832095,1387.359375
1388.0,0,10.322396552861656,6.892209781933354,55.87646314380411,28.29539585023369,0.8770154098766927,1.497690418524389,0.6676947302535712,0.9688644688644688,397.36734921152777,1005.1731350757898,2182.470699432892,2157.684563758389
1389.0,0,10.828887947300602,7.327427107793384,62.3196847917664,29.741667268241443,0.8853285930985997,1.4778567958435365,0.6766555479614088,1.0051107325383304,520.9760195005073,863.2166026472293,3672.181355932204,3460.225490196078
1390.0,0,9.29053294448314,8.41044276590058,61.36904553223097,28.46450034747876,0.9518140323174334,1.1046425501105377,0.9052702160530872,0.9864176570458404,230.7000865678854,579.4946798732274,2701.846815834768,2332.185810810811
1391.0,0,8.33250764245924,7.182367871447651,47.00383005480686,25.223148039470452,0.9284200988746776,1.1601337875749562,0.861969551020761,1.0113636363636365,670.9176739248529,662.5661070210048,2420.512359550562,1990.7595419847328
1392.0,0,8.762575460687557,7.198208577392844,49.53886808023465,28.49539780671353,0.7666665136108433,1.2173272511452176,0.8214717932743528,0.9259624876604146,263.3145689925387,115.73606652979925,1586.515991471215,1191.744966442953
1393.0,0,7.579635158417978,6.724720886384906,40.03247548488045,22.84454741650546,0.963955961284632,1.12713007520713,0.8872090471157309,0.994750656167979,110.13937988011794,250.81094147724795,1179.7440633245385,1017.4139344262296
1394.0,0,10.203027551549283,7.144199640867882,57.24960874091083,28.4583797140683,0.8883048788856595,1.428155435800477,0.7002038958312004,1.0037037037037038,248.74033718391672,316.716573472651,1475.1789667896678,1305.086092715232
1395.0,0,7.870780799221479,7.125274375200416,44.046285691807775,24.13213796378304,0.9504462387258586,1.1046284514482425,0.905281770254,0.966396292004635,436.8140033307205,943.6104970588548,2687.0071942446043,2729.740157480315
1396.0,0,9.54003430478805,8.218678149132682,61.58029870101663,29.382744858646248,0.8963279253231421,1.1607747780943107,0.8614935634988031,0.9660314830157416,325.5215181809681,719.3480931370224,2483.1869639794168,2227.8469055374594
1397.0,0,8.021902766059291,5.867782476452368,36.96930453748854,22.405270748870645,0.9254452955256596,1.3671097724313213,0.7314701570902833,0.9817671809256662,293.7296578825005,384.3193681701461,2227.78,1724.9453781512605
1398.0,0,9.195817575058426,8.043696900203845,58.09462141605342,29.120641959890687,0.8608825415061228,1.1432327310624275,0.8747125347528154,0.9795191451469278,382.8558332987877,595.2044934710384,2104.4872727272727,1869.5197368421047
1399.0,0,12.166154933932086,6.510964193555735,62.21405820737357,30.45588954900814,0.8428607254461367,1.868564251355216,0.535170251317143,1.0051194539249146,222.77955709966923,347.4190863236042,2146.90662139219,1940.159375
1400.0,0,5.535296234783263,5.17513984884079,22.4984624756716,16.98496890929795,0.980016056927679,1.069593556205664,0.9349345779040178,0.988399071925754,362.1917869208089,343.9787232459544,2555.239436619718,1887.3440860215053
1401.0,0,8.438525921205919,5.880891032643337,38.976209640952206,23.12360971216574,0.9160057616552936,1.434906015834301,0.696909755039648,0.9892761394101875,304.0424647275537,585.0710276539363,1820.531165311653,1805.3861788617887
1402.0,0,10.613258297930834,8.211256657562405,68.44602668655021,30.138959544069856,0.9468945026891118,1.2925254611492667,0.7736791498953036,0.9840546697038725,300.54840138737546,474.5727350827469,2491.6666666666665,2311.645367412141
1403.0,0,10.835458866081233,9.383348420232076,79.85369780097525,33.07093892588645,0.917512195146454,1.1547539727628746,0.8659853298511642,0.996704021094265,544.4797520500147,670.1126452360253,3284.1296296296296,2384.414705882353
1404.0,0,14.31445590426698,6.548491800960451,73.62172932179861,35.09361352452897,0.7512071285252534,2.1859164429537064,0.4574740279865208,0.992170818505338,465.8139457421353,859.5234662994644,2154.522238163558,1671.0865921787708
1405.0,0,7.692456039509278,6.643576322403676,40.13810206927327,23.22946136729408,0.934734812704348,1.1578787788692269,0.8636482663380274,0.9973753280839897,452.5734596316991,801.0385516675672,2384.728947368421,2320.9552845528456
